build,computer.platform,date,time,subject,blockcode,trialcode,latency,response,expressions.nr_targettrials_AX,expressions.nr_nontargettrials_AY,expressions.nr_nontargettrials_BX,expressions.nr_nontargettrials_BY,expressions.phase1trials,expressions.phase3trials,blocknum,trialnum,values.counttrials,values.trialtype,values.phase,values.cue,values.distractor1,values.distractor2,values.probe,stimulusitem1,correct
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,365,115,1,2,A,D,S,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,366,115,1,2,A,D,S,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,367,115,1,2,A,D,S,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,368,116,1,2,A,O,S,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,369,116,1,2,A,O,S,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,370,116,1,2,A,O,S,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,371,117,1,2,A,R,S,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,372,117,1,2,A,R,S,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,373,117,1,2,A,R,S,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,374,118,1,2,A,U,S,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,375,118,1,2,A,U,S,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,376,118,1,2,A,U,S,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,377,119,1,2,A,I,Z,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,378,119,1,2,A,I,Z,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,379,119,1,2,A,I,Z,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,380,120,1,2,A,T,R,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,381,120,1,2,A,T,R,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,382,120,1,2,A,T,R,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,383,121,1,2,A,I,B,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,384,121,1,2,A,I,B,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,385,121,1,2,A,I,B,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,386,122,1,2,A,R,U,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,387,122,1,2,A,R,U,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,388,122,1,2,A,R,U,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,389,123,1,2,A,C,U,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,390,123,1,2,A,C,U,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,391,123,1,2,A,C,U,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,392,124,1,2,A,S,I,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,393,124,1,2,A,S,I,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,394,124,1,2,A,S,I,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,395,125,1,2,A,M,F,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,396,125,1,2,A,M,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,397,125,1,2,A,M,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,398,126,1,2,A,V,R,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,399,126,1,2,A,V,R,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,400,126,4,2,A,V,R,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,BY,1200,0,175,25,25,25,100,150,22,401,127,4,2,U,F,J,Q,U,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,402,127,4,2,U,F,J,Q,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,403,127,1,2,U,F,J,Q,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,404,128,1,2,A,Z,N,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,405,128,1,2,A,Z,N,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,406,128,1,2,A,Z,N,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,407,129,1,2,A,Z,G,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,408,129,1,2,A,Z,G,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,409,129,1,2,A,Z,G,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,410,130,1,2,A,N,J,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,411,130,1,2,A,N,J,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,412,130,4,2,A,N,J,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,BY,1200,0,175,25,25,25,100,150,22,413,131,4,2,L,P,Z,M,L,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,414,131,4,2,L,P,Z,M,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,415,131,1,2,L,P,Z,M,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,416,132,1,2,A,S,V,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,417,132,1,2,A,S,V,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,418,132,1,2,A,S,V,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,419,133,1,2,A,M,T,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,420,133,1,2,A,M,T,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,421,133,2,2,A,M,T,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AY,1200,0,175,25,25,25,100,150,22,422,134,2,2,A,D,E,Q,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,423,134,2,2,A,D,E,Q,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,424,134,1,2,A,D,E,Q,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,425,135,1,2,A,I,S,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,426,135,1,2,A,I,S,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,427,135,1,2,A,I,S,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,428,136,1,2,A,C,M,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,429,136,1,2,A,C,M,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,430,136,1,2,A,C,M,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,431,137,1,2,A,B,F,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,432,137,1,2,A,B,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,433,137,3,2,A,B,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,BX,1200,0,175,25,25,25,100,150,22,434,138,3,2,Q,R,B,X,Q,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,435,138,3,2,Q,R,B,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,436,138,1,2,Q,R,B,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,437,139,1,2,A,O,R,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,438,139,1,2,A,O,R,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,439,139,1,2,A,O,R,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,440,140,1,2,A,M,G,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,441,140,1,2,A,M,G,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,442,140,1,2,A,M,G,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,443,141,1,2,A,U,Q,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,444,141,1,2,A,U,Q,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,445,141,1,2,A,U,Q,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,446,142,1,2,A,M,I,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,447,142,1,2,A,M,I,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,448,142,2,2,A,M,I,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AY,1200,0,175,25,25,25,100,150,22,449,143,2,2,A,N,G,F,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,450,143,2,2,A,N,G,F,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,451,143,1,2,A,N,G,F,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,452,144,1,2,A,F,I,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,453,144,1,2,A,F,I,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,454,144,2,2,A,F,I,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AY,1200,0,175,25,25,25,100,150,22,455,145,2,2,A,I,M,U,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,456,145,2,2,A,I,M,U,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,457,145,1,2,A,I,M,U,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,458,146,1,2,A,J,F,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,459,146,1,2,A,J,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,460,146,1,2,A,J,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,461,147,1,2,A,V,O,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,462,147,1,2,A,V,O,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,463,147,1,2,A,V,O,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,464,148,1,2,A,V,P,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,465,148,1,2,A,V,P,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,466,148,1,2,A,V,P,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,467,149,1,2,A,T,P,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,468,149,1,2,A,T,P,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,469,149,1,2,A,T,P,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,470,150,1,2,A,U,T,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,471,150,1,2,A,U,T,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,472,150,1,2,A,U,T,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,473,151,1,3,A,U,T,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,474,151,1,3,A,U,T,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,475,151,3,3,A,U,T,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,BX,1200,0,175,25,25,25,100,150,22,476,152,3,3,G,R,V,X,G,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,477,152,3,3,G,R,V,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,478,152,1,3,G,R,V,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,479,153,1,3,A,U,R,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,480,153,1,3,A,U,R,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,481,153,3,3,A,U,R,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,BX,1200,0,175,25,25,25,100,150,22,482,154,3,3,G,J,P,X,G,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,483,154,3,3,G,J,P,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,484,154,3,3,G,J,P,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,BX,1200,0,175,25,25,25,100,150,22,485,155,3,3,G,F,Q,X,G,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,486,155,3,3,G,F,Q,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,487,155,3,3,G,F,Q,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,BX,1200,0,175,25,25,25,100,150,22,488,156,3,3,Z,G,Q,X,Z,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,489,156,3,3,Z,G,Q,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,490,156,1,3,Z,G,Q,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,491,157,1,3,A,T,F,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,492,157,1,3,A,T,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,493,157,1,3,A,T,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,494,158,1,3,A,G,T,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,495,158,1,3,A,G,T,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,496,158,1,3,A,G,T,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,497,159,1,3,A,L,G,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,498,159,1,3,A,L,G,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,499,159,1,3,A,L,G,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,500,160,1,3,A,P,B,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,501,160,1,3,A,P,B,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,502,160,1,3,A,P,B,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,503,161,1,3,A,L,F,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,504,161,1,3,A,L,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,505,161,1,3,A,L,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,506,162,1,3,A,V,B,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,507,162,1,3,A,V,B,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,508,162,1,3,A,V,B,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,509,163,1,3,A,C,O,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,510,163,1,3,A,C,O,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,511,163,1,3,A,C,O,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,512,164,1,3,A,T,R,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,513,164,1,3,A,T,R,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,514,164,1,3,A,T,R,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,515,165,1,3,A,L,Z,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,516,165,1,3,A,L,Z,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,517,165,1,3,A,L,Z,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,518,166,1,3,A,G,H,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,519,166,1,3,A,G,H,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,520,166,1,3,A,G,H,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,521,167,1,3,A,B,N,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,522,167,1,3,A,B,N,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,523,167,1,3,A,B,N,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,524,168,1,3,A,Z,S,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,525,168,1,3,A,Z,S,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,526,168,1,3,A,Z,S,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,527,169,1,3,A,H,M,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,528,169,1,3,A,H,M,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,529,169,1,3,A,H,M,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,530,170,1,3,A,M,Z,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,531,170,1,3,A,M,Z,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,532,170,1,3,A,M,Z,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,533,171,1,3,A,E,I,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,534,171,1,3,A,E,I,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,535,171,1,3,A,E,I,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,536,172,1,3,A,M,P,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,537,172,1,3,A,M,P,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,538,172,1,3,A,M,P,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,539,173,1,3,A,U,Q,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,540,173,1,3,A,U,Q,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,541,173,1,3,A,U,Q,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,542,174,1,3,A,Q,H,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,543,174,1,3,A,Q,H,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,544,174,1,3,A,Q,H,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,545,175,1,3,A,N,F,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,546,175,1,3,A,N,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,547,175,1,3,A,N,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,548,176,1,3,A,V,B,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,549,176,1,3,A,V,B,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,550,176,1,3,A,V,B,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,551,177,1,3,A,Z,E,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,552,177,1,3,A,Z,E,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,553,177,1,3,A,Z,E,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,554,178,1,3,A,D,F,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,555,178,1,3,A,D,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,556,178,1,3,A,D,F,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,557,179,1,3,A,M,T,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,558,179,1,3,A,M,T,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,559,179,1,3,A,M,T,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,AX,1200,0,175,25,25,25,100,150,22,560,180,1,3,A,P,D,X,A,0
5.0.6.0,win,12217,0:24:57,10,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,561,180,1,3,A,P,D,X,0,0
5.0.6.0,win,12217,0:24:57,10,axcpt,trialselector,0,0,175,25,25,25,100,150,22,562,180,3,3,A,P,D,X,0,0
